CODI_PROGRAMA,CODI_EXPEDIENT,CODI_UPC_UD,CREDITS,CURS,QUAD,SUPERA,NOTA_PROF,NOTA_NUM_AVAL,NOTA_NUM_DEF,GRUP_CLASSE
752,243748,240022,6,2011,2,S,5.3,5.3,5.3,60
752,244074,240022,6,2011,2,S,6.1,6.1,6.1,60
752,244095,240022,6,2011,2,S,6.4,6.4,6.4,60
752,244364,240022,6,2011,2,S,5.2,5.2,5.2,60
752,244937,240022,6,2011,2,S,6,6,6,60
752,245556,240022,6,2011,2,S,6.1,6.1,6.1,60
752,245665,240022,6,2011,2,S,6.2,6.2,6.2,60
752,246095,240022,6,2011,2,S,6,6,6,60
752,246733,240022,6,2011,2,S,6.5,6.5,6.5,60
754,248812,240022,6,2011,2,N,4.1,4.1,4.1,60
752,245810,240025,7.5,2011,2,S,7.5,7.5,7.5,41
752,248661,240025,7.5,2011,2,S,5.5,5.5,5.5,41
752,245406,240025,7.5,2011,2,S,5.8,5.8,5.8,11
752,245950,240025,7.5,2011,2,S,6.1,6.1,6.1,11
752,246397,240025,7.5,2011,2,S,8.4,8.4,8.4,11
752,243666,240025,7.5,2011,2,S,7.4,7.4,7.4,22
752,245443,240022,6,2011,2,S,6.8,6.8,6.8,50
752,245607,240022,6,2011,2,S,6.5,6.5,6.5,50
752,243766,240022,6,2011,2,N,2.9,2.9,2.9,80
752,244208,240022,6,2011,2,S,6.8,6.8,6.8,80
752,245229,240022,6,2011,2,S,5.1,5.1,5.1,80
752,244905,240022,6,2011,2,S,5.3,5.3,5.3,70
752,245406,240022,6,2011,2,S,6.5,6.5,6.5,70
752,245635,240022,6,2011,2,S,5.6,5.6,5.6,70
752,246151,240022,6,2011,2,S,5.1,5.1,5.1,70
752,245234,240022,6,2011,2,S,6.2,6.2,6.2,80
752,245620,240022,6,2011,2,S,6.3,6.3,6.3,80
752,248927,240022,6,2011,2,S,7,7,7,80
752,250031,240022,6,2011,2,S,6.1,6.1,6.1,80
752,261782,240011,6,2012,1,S,6,6,6,70
752,261788,240011,6,2012,1,S,5.5,5.5,5.5,70
752,244663,240011,6,2012,1,S,4,4.3,5,70
752,261950,240011,6,2012,1,S,6.6,6.6,6.6,80
752,261401,240011,6,2012,1,N,3.7,3.7,3.7,80
752,260006,240011,6,2012,1,S,5.6,5.6,5.6,80
754,263935,240011,6,2012,1,N,0.6,0.6,0.6,80
753,258374,240214,6,2012,1,S,5.3,5.3,5.3,32
752,258792,240011,6,2012,1,S,5.6,5.6,5.6,70
752,258737,240011,6,2012,1,S,8.2,8.2,8.2,70
752,258174,240011,6,2012,1,S,6.1,6.1,6.1,70
753,260601,240214,6,2012,1,S,5,5,5,32
752,260236,240011,6,2012,1,N,1.5,1.5,1.5,60
752,261287,240011,6,2012,1,S,5.4,5.4,5.4,60
752,259602,240011,6,2012,1,S,6.3,6.3,6.3,60
752,262049,240011,6,2012,1,S,5.3,5.3,5.3,60
752,261759,240011,6,2012,1,S,7.4,7.4,7.4,60
752,261726,240011,6,2012,1,N,4.2,4.2,4.2,60
752,261092,240011,6,2012,1,N,1.8,1.8,1.8,60
752,261004,240011,6,2012,1,S,5,5,5,60
752,265060,240011,6,2012,1,N,4.6,4.6,4.6,100
752,259554,240011,6,2012,1,N,2.8,2.8,2.8,100
752,259211,240011,6,2012,1,S,5.6,5.6,5.6,100
754,264583,240011,6,2012,1,N,0,0,0,100
754,248724,240011,6,2012,1,N,0,0,0,100
754,265085,240011,6,2012,1,N,0,0,0,100
752,262794,240011,6,2012,1,S,5.2,5.2,5.2,100
754,263299,240011,6,2012,1,S,6.2,6.2,6.2,90
752,265098,240011,6,2012,1,S,7.2,7.2,7.2,90
752,261422,240011,6,2012,1,N,3.3,3.3,3.3,90
754,265288,240011,6,2012,1,N,0,0,0,80
752,261575,240011,6,2012,1,S,5.5,5.5,5.5,80
752,260256,240011,6,2012,1,S,5.6,5.6,5.6,90
752,262824,240011,6,2012,1,S,5,5,5,90
754,258245,240011,6,2012,1,N,0.7,0.7,0.7,100
752,260095,240011,6,2012,1,S,5.3,5.3,5.3,100
752,256634,240013,6,2012,1,S,5,5,5,CONV
754,264617,240011,6,2012,1,N,1,1,1,90
752,264523,240011,6,2012,1,S,6,6,6,90
753,248653,240012,6,2011,2,S,5.8,5.8,5.8,40
752,262653,240011,6,2012,1,S,6.9,6.9,6.9,
752,262653,240025,7.5,2012,1,S,6.4,6.4,6.4,
752,262654,240012,6,2012,1,S,5.7,5.7,5.3,
753,246133,240025,7.5,2012,1,S,6.6,6.6,6.6,21
754,230996,240022,6,2011,2,S,5,5,5,10
752,244090,240022,6,2011,2,S,6.7,6.7,6.7,10
752,244262,240025,7.5,2012,1,S,5.1,5.1,5.1,21
752,250745,240025,7.5,2012,1,N,2.4,2.4,2.4,22
752,244972,240025,7.5,2012,1,S,6,6,6,22
752,244869,240025,7.5,2012,1,N,2,2,2,22
752,244063,240025,7.5,2012,1,S,8.8,8.8,8.8,31
753,244040,240025,7.5,2012,1,N,4.3,4.3,4.3,31
753,244954,240025,7.5,2012,1,S,6,6,6,31
753,245253,240025,7.5,2012,1,N,4.2,4.2,4.2,31
753,261429,240025,7.5,2012,1,S,6,6,6,31
752,260569,240011,6,2012,1,S,5.9,5.9,5.9,40
752,260269,240011,6,2012,1,S,5.9,5.9,5.9,50
752,250977,240011,6,2012,1,S,4.5,4.5,5,50
752,259414,240011,6,2012,1,N,1.6,1.6,1.6,50
752,258937,240011,6,2012,1,S,8.1,8.1,8.1,50
752,258424,240011,6,2012,1,S,5.1,5.1,5.1,50
752,259062,240011,6,2012,1,S,6.3,6.3,6.3,50
753,245297,240025,7.5,2012,1,S,6.9,6.9,6.9,21
752,261228,240011,6,2012,1,N,1.8,1.8,1.8,40
752,264917,240011,6,2012,1,N,4.5,4.5,4.5,40
752,260836,240011,6,2012,1,S,6.5,6.5,6.5,40
752,261154,240011,6,2012,1,N,2.6,2.6,2.6,40
752,260501,240011,6,2012,1,S,7.9,7.9,7.9,40
752,262895,240011,6,2012,1,S,7.6,7.6,7.6,50
752,254670,240011,6,2012,1,N,4.4,4.4,4.4,50
752,258927,240011,6,2012,1,N,4.5,4.5,4.5,50
753,244370,240022,6,2011,2,S,6.8,6.8,6.8,30
753,245644,240022,6,2011,2,S,6,6,6,30
752,245675,240022,6,2011,2,S,6.5,6.5,6.5,30
753,245887,240022,6,2011,2,N,4.1,4.1,4.1,30
753,246159,240022,6,2011,2,S,5.9,5.9,5.9,30
752,256768,240013,6,2012,1,S,7,7,7,CONV
752,245986,240022,6,2011,2,S,7.4,7.4,7.4,20
754,248444,240022,6,2011,2,S,5.5,5.5,5.5,20
752,243959,240022,6,2011,2,S,5.2,5.2,5.2,30
752,244032,240022,6,2011,2,S,9.5,9.5,9.5,30
753,243813,240022,6,2011,2,S,5,5,5,20
752,244457,240022,6,2011,2,S,6.2,6.2,6.2,20
753,263680,240025,7.5,2012,1,S,6.7,6.7,6.7,
752,262695,240011,6,2012,1,S,6.3,6.3,6.3,10
752,260248,240011,6,2012,1,S,5.3,5.3,5.3,10
752,259441,240011,6,2012,1,S,6.5,6.5,6.5,10
752,258315,240011,6,2012,1,S,5.1,5.1,5.1,10
752,259188,240011,6,2012,1,S,7.4,7.4,7.4,10
752,259916,240012,6,2012,1,S,7.2,7.2,7.2,20
752,260192,240012,6,2012,1,S,5.2,5.2,5.2,20
754,248382,240012,6,2012,1,N,2.6,4.3,4.3,20
752,262064,240011,6,2012,1,S,7.7,7.7,7.7,10
752,261897,240011,6,2012,1,S,5.7,5.7,5.7,10
752,261169,240011,6,2012,1,S,8.4,8.4,8.4,10
752,261696,240012,6,2012,1,S,5.2,5.2,5.2,20
752,260663,240012,6,2012,1,N,4,4,4,20
752,258145,240012,6,2012,1,S,8.2,8.2,8.2,20
752,261267,240012,6,2012,1,S,7.3,7.3,7.3,40
752,261630,240012,6,2012,1,S,5.1,5.1,5.1,40
752,258937,240012,6,2012,1,S,5.7,5.7,5.7,50
752,261146,240012,6,2012,1,S,7.6,7.6,7.6,50
752,259904,240012,6,2012,1,S,5.6,5.6,5.6,50
752,259232,240012,6,2012,1,S,5,5,5,50
752,261259,240012,6,2012,1,S,5.4,5.4,5.4,50
752,259671,240012,6,2012,1,N,3.6,3.6,3.6,70
752,262745,240012,6,2012,1,S,5.8,5.8,5.8,70
752,261541,240012,6,2012,1,S,5.8,5.8,5.8,80
752,261872,240012,6,2012,1,N,2.5,2.5,2.5,80
754,260481,240012,6,2012,1,N,0.7,0.7,0.7,80
752,250745,240012,6,2012,1,S,5.3,5.3,5.3,80
752,261273,240012,6,2012,1,N,3.7,3.7,3.7,80
752,262798,240012,6,2012,1,S,5,5,5,60
752,258737,240012,6,2012,1,S,7.7,7.7,7.7,70
752,258256,240012,6,2012,1,S,7.4,7.4,7.4,70
752,260673,240012,6,2012,1,N,2.5,2.5,2.5,70
752,260861,240012,6,2012,1,S,4.1,4.1,5,70
752,261367,240012,6,2012,1,S,9.5,9.5,9.5,70
752,261690,240012,6,2012,1,S,5,5,5,20
752,260402,240012,6,2012,1,S,6.3,6.3,6.3,20
754,261607,240012,6,2012,1,N,3.7,3.7,3.7,20
752,264455,240014,6,2012,1,S,6.1,6.1,6.1,80
752,260893,240014,6,2012,1,S,5.1,5.1,5.1,80
754,264539,240014,6,2012,1,N,0,0,0,90
754,262481,240014,6,2012,1,N,4.5,4.5,4.5,90
752,258115,240014,6,2012,1,S,5,5,5,90
754,262022,240013,6,2012,1,N,3.1,3.1,3.1,60
754,261649,240014,6,2012,1,N,3.4,3.4,3.4,80
752,261287,240013,6,2012,1,S,5.4,5.4,5.4,60
752,260971,240013,6,2012,1,S,5.2,5.2,5.2,60
752,258792,240013,6,2012,1,N,2.9,2.9,2.9,70
752,260550,240013,6,2012,1,S,7,7,7,70
752,264793,240013,6,2012,1,S,5,5,5,70
752,259671,240013,6,2012,1,S,5,5,5,70
752,261735,240025,7.5,2012,2,S,6.7,6.7,6.7,12
752,262945,240025,7.5,2012,2,S,5.7,5.7,5.7,12
752,258792,240015,6,2012,1,N,0,0,0,71
752,252429,240024,4.5,2012,1,S,6,6,6,20
752,245777,240024,4.5,2012,1,S,7.2,7.2,7.2,20
752,245585,240024,4.5,2012,1,S,5,5,5,20
752,259602,240013,6,2012,1,S,5.7,5.7,5.7,60
752,261512,240013,6,2012,1,N,3.4,3.4,3.4,60
752,260038,240013,6,2012,1,S,5.4,5.4,5.4,60
752,259357,240013,6,2012,1,N,4.5,4.5,4.5,60
752,259874,240015,6,2012,1,N,3.3,3.3,3.3,71
752,260099,240015,6,2012,1,S,6.2,6.2,6.2,71
752,258256,240015,6,2012,1,S,5.8,5.8,5.8,71
752,259998,240015,6,2012,1,N,3.5,3.5,3.5,71
753,244086,240224,4.5,2012,1,S,7.9,7.9,7.9,30
753,248582,240224,4.5,2012,1,N,0,0,0,30
753,243891,240224,4.5,2012,1,N,2.4,2.4,2.4,30
753,250389,240224,4.5,2012,1,S,5.9,5.9,5.9,30
752,245768,240024,4.5,2012,1,S,5.1,5.1,5.1,20
752,244868,240024,4.5,2012,1,S,7.8,7.8,7.8,10
752,259117,240013,6,2012,1,S,4.6,4.6,5,50
752,263378,240015,6,2012,1,N,1.3,1.3,1.3,62
752,262081,240015,6,2012,1,S,7,7,7,62
752,259108,240015,6,2012,1,N,2.7,2.7,2.7,62
752,260193,240015,6,2012,1,S,7.7,7.7,7.7,63
752,260127,240015,6,2012,1,S,9,9,9,63
752,260038,240015,6,2012,1,N,3.6,3.6,3.6,63
752,259037,240015,6,2012,1,S,9.5,9.5,9.5,82
752,262806,240015,6,2012,1,N,3.8,3.8,3.8,82
752,261327,240015,6,2012,1,S,5.7,5.7,5.7,82
752,260893,240015,6,2012,1,S,7.4,7.4,7.4,82
752,258318,240015,6,2012,1,S,7.8,7.8,7.8,82
752,258836,240015,6,2012,1,S,6.5,6.5,6.5,91
752,247859,240024,4.5,2012,1,S,8.6,8.6,8.6,20
752,260056,240022,6,2012,2,S,5.1,5.1,5.1,10
752,261735,240022,6,2012,2,S,3.8,3.8,5,10
752,264669,240022,6,2012,2,N,2.7,2.7,2.7,10
752,258214,240022,6,2012,2,N,3.3,3.3,3.3,20
753,248912,240025,7.5,2012,2,S,5.2,5.2,5.2,62
752,260893,240025,7.5,2012,2,N,3.1,3.1,3.1,62
752,261781,240025,7.5,2012,2,N,1.5,1.5,1.5,62
752,261015,240015,6,2012,1,S,9,9,9,72
752,261141,240015,6,2012,1,S,5,5,5,72
752,259652,240015,6,2012,1,S,6.1,6.1,6.1,72
752,259590,240015,6,2012,1,S,7.6,7.6,7.6,72
754,260481,240015,6,2012,1,N,1.4,1.4,1.4,81
752,259442,240015,6,2012,1,S,6.1,6.1,6.1,81
754,264219,240015,6,2012,1,N,1,1,1,91
753,248912,240224,4.5,2012,1,S,6.6,6.6,6.6,30
753,248737,240224,4.5,2012,1,N,3.3,3.3,3.3,30
753,245781,240224,4.5,2012,1,S,6.9,6.9,6.9,30
753,244954,240224,4.5,2012,1,S,8.7,8.7,8.7,30
752,262874,240015,6,2012,1,N,3.4,3.4,3.4,92
752,258944,240015,6,2012,1,S,5,5,5,92
752,261627,240015,6,2012,1,S,5,5,5,101
752,262294,240015,6,2012,1,S,9,9,9,11
752,249953,240024,4.5,2012,1,N,4.2,4.2,4.2,10
754,263332,240012,6,2012,2,N,2.1,2.1,2.1,40
753,243891,240022,6,2012,2,N,1.7,1.7,1.7,10
754,244302,240022,6,2012,2,N,4.7,4.7,4.7,10
752,246156,240022,6,2012,2,N,2.4,2.4,2.4,10
752,250824,240022,6,2012,2,N,4.3,4.3,4.3,10
752,258729,240022,6,2012,2,S,6.1,6.1,6.1,10
752,258778,240022,6,2012,2,S,5,5,5,10
752,258438,240022,6,2012,2,S,5,5,5,20
752,262031,240025,7.5,2012,2,S,5.3,5.3,5.3,52
752,259638,240025,7.5,2012,2,S,6.6,6.6,6.6,61
752,260988,240025,7.5,2012,2,S,6.8,6.8,6.8,61
752,261327,240025,7.5,2012,2,S,5.7,5.7,5.7,61
753,265151,240214,6,2012,2,N,0,0,0,30
752,259084,240015,6,2012,1,N,3,3,3,91
752,245034,240015,6,2012,1,S,5,5,5,101
752,259068,240015,6,2012,1,N,0,0,0,101
754,264670,240015,6,2012,1,N,2.8,2.8,2.8,101
752,260127,240025,7.5,2012,2,S,7.6,7.6,7.6,52
752,261146,240025,7.5,2012,2,S,5,5,5,52
753,258467,240214,6,2012,2,S,5.6,5.6,5.6,30
752,261281,240022,6,2012,2,S,4.4,4.4,5,50
754,248812,240021,6,2012,1,N,4.1,4.1,4.1,20
754,244302,240021,6,2012,1,S,5.9,5.9,5.9,20
753,244527,240021,6,2012,1,S,5.1,5.1,5.1,30
753,245253,240021,6,2012,1,S,5.2,5.2,5.2,30
752,245378,240021,6,2012,1,N,4.5,4.5,4.5,30
753,244481,240021,6,2012,1,N,2,2,2,30
753,227130,240021,6,2012,1,S,0,4.2,5,30
752,245764,240021,6,2012,1,N,4.7,4.7,4.7,10
752,256768,240021,6,2012,1,S,5.8,5.8,5.8,10
752,246818,240021,6,2012,1,N,4,4,4,10
754,250047,240021,6,2012,1,N,1.4,1.4,1.4,10
752,246813,240021,6,2012,1,S,5.4,5.4,5.4,10
752,247072,240021,6,2012,1,S,0,4.3,5,10
752,261475,240022,6,2012,2,S,5,5,5,40
752,262016,240022,6,2012,2,S,4.3,4.3,5,40
752,258737,240022,6,2012,2,S,4.3,4.3,5,50
752,259188,240022,6,2012,2,S,7.1,7.1,7.1,50
752,259702,240022,6,2012,2,S,3.8,3.8,5,50
752,259981,240022,6,2012,2,S,5,5,5,50
752,232166,240021,6,2012,1,N,3.7,3.7,3.7,20
752,248887,240021,6,2012,1,N,3.8,3.8,3.8,20
752,252402,240021,6,2012,1,N,4.1,4.1,4.1,20
752,250039,240021,6,2012,1,S,6.1,6.1,6.1,10
752,259366,240014,6,2012,1,S,6.1,6.1,6.1,50
752,260496,240014,6,2012,1,S,5.1,5.1,5.1,50
752,260699,240014,6,2012,1,N,4.1,4.1,4.1,50
752,261563,240014,6,2012,1,S,7.1,7.1,7.1,50
754,260490,240014,6,2012,1,N,3,3,3,50
752,259232,240014,6,2012,1,S,5.2,5.2,5.2,50
752,258927,240014,6,2012,1,S,6.1,6.1,6.1,50
752,261394,240014,6,2012,1,S,5,5,5,50
752,260460,240014,6,2012,1,S,8.6,8.6,8.6,60
752,261150,240014,6,2012,1,N,4.1,4.1,4.1,60
752,260496,240022,6,2012,2,N,4.1,4.1,4.1,50
753,258407,240012,6,2012,2,S,6.3,6.3,6.3,30
753,258467,240012,6,2012,2,S,5.6,5.6,5.6,30
753,258628,240012,6,2012,2,S,6.3,6.3,6.3,30
752,259485,240012,6,2012,2,S,7,7,7,30
753,259973,240012,6,2012,2,S,7,7,7,30
753,261031,240012,6,2012,2,N,4,4,4,30
753,261142,240012,6,2012,2,N,3.9,3.9,3.9,30
752,261779,240012,6,2012,2,S,5.2,5.2,5.2,30
753,261887,240012,6,2012,2,S,5.2,5.2,5.2,30
752,259125,240014,6,2012,1,S,5.1,5.1,5.1,50
752,259116,240014,6,2012,1,S,6,6,6,50
753,263284,240025,7.5,2012,2,N,4.6,4.6,4.6,31
752,244746,240022,6,2012,2,N,2.2,2.2,2.2,40
753,261429,240012,6,2012,2,S,7,7,7,20
752,261872,240012,6,2012,2,S,7.1,7.1,7.1,20
754,264238,240012,6,2012,2,N,4.1,4.1,4.1,20
752,265060,240012,6,2012,2,S,6.3,6.3,6.3,20
753,263105,240012,6,2012,2,N,0,0,0,30
753,263284,240012,6,2012,2,N,4.6,4.6,4.6,30
752,262844,240025,7.5,2012,2,N,4.5,4.5,4.5,22
752,259652,240025,7.5,2012,2,S,5.2,5.2,5.2,82
752,259826,240025,7.5,2012,2,S,5.2,5.2,5.2,82
752,261082,240025,7.5,2012,2,S,5.1,5.1,5.1,82
752,261872,240025,7.5,2012,2,S,5.8,5.8,5.8,82
752,263876,240023,6,2012,1,S,7.5,7.5,7.5,
752,259652,240012,6,2012,2,S,7.1,7.1,7.1,20
752,260699,240012,6,2012,2,S,5,5,5,20
753,244660,240023,6,2012,1,N,3.2,3.2,3.2,30
752,245359,240023,6,2012,1,S,5,5,5,30
752,261169,240013,6,2012,1,S,7.3,7.3,7.3,10
754,261305,240013,6,2012,1,N,4.5,4.5,4.5,10
752,262695,240013,6,2012,1,S,5.5,5.5,5.5,10
752,260465,240013,6,2012,1,S,7.5,7.5,7.5,10
752,260861,240022,6,2012,2,N,3.7,3.7,3.7,60
752,260893,240022,6,2012,2,S,5.2,5.2,5.2,60
752,261467,240022,6,2012,2,S,5,5,5,60
754,264583,240022,6,2012,2,N,0,0,0,60
754,264919,240022,6,2012,2,S,6.3,6.3,6.3,60
753,248912,240015,6,2012,1,S,5.8,5.8,5.8,31
753,258954,240015,6,2012,1,N,0,0,0,31
753,260502,240015,6,2012,1,N,0.6,0.6,0.6,31
753,260583,240015,6,2012,1,N,0.3,0.3,0.3,31
754,264583,240013,6,2012,1,N,3.7,3.7,3.7,100
752,263238,240013,6,2012,1,N,4.2,4.2,4.2,100
754,264293,240013,6,2012,1,N,4.7,4.7,4.7,100
752,264128,240013,6,2012,1,N,3.8,3.8,3.8,100
752,260879,240013,6,2012,1,S,7.5,7.5,7.5,10
752,259886,240013,6,2012,1,S,8.3,8.3,8.3,10
752,260122,240013,6,2012,1,N,0,0,0,10
754,245052,240013,6,2012,1,N,4.7,4.7,4.7,10
754,262112,240013,6,2012,1,N,2.3,2.3,2.3,10
752,243959,240013,6,2012,1,S,0,4.7,5,10
752,261345,240013,6,2012,1,S,8.7,8.7,8.7,10
752,244117,240013,6,2012,1,S,5.8,5.8,5.8,10
753,245719,240022,6,2012,2,N,2.5,4.3,4.3,60
753,262030,240013,6,2012,1,N,3.3,3.3,3.3,30
753,261197,240013,6,2012,1,S,6.3,6.3,6.3,30
753,258733,240013,6,2012,1,N,2.2,2.2,2.2,30
753,258525,240013,6,2012,1,N,3.4,3.4,3.4,30
752,261267,240013,6,2012,1,S,5.4,5.4,5.4,40
753,259613,240015,6,2012,1,N,0,0,0,32
752,248456,240015,6,2012,1,S,6,6,6,32
753,258808,240013,6,2012,1,N,3,3,3,30
753,261142,240013,6,2012,1,N,3.7,3.7,3.7,30
753,264294,240013,6,2012,1,N,2.3,2.3,2.3,30
753,264829,240013,6,2012,1,S,5.1,5.1,5.1,30
753,258407,240013,6,2012,1,S,5,5,5,30
752,261267,240025,7.5,2012,2,S,6.2,6.2,6.2,42
754,264852,240025,7.5,2012,2,S,5.5,5.5,5.5,42
752,258999,240025,7.5,2012,2,S,5.1,5.1,5.1,51
752,259044,240025,7.5,2012,2,S,4.2,4.2,5,51
754,264670,240014,6,2012,1,S,6.8,6.8,6.8,100
752,258836,240022,6,2012,2,N,4.5,4.5,4.5,70
752,260033,240025,7.5,2012,2,S,5.6,5.6,5.6,41
754,261607,240025,7.5,2012,2,N,3.5,3.5,3.5,41
754,263332,240025,7.5,2012,2,N,0,0,0,41
752,258507,240014,6,2012,1,S,6.8,6.8,6.8,100
752,264128,240014,6,2012,1,N,4.7,4.7,4.7,100
752,262056,240014,6,2012,1,N,0,0,0,90
754,265224,240014,6,2012,1,N,3.2,3.2,3.2,90
752,246155,240014,6,2011,2,S,7.7,7.7,7.7,40
752,252403,240015,6,2011,2,N,4.1,4.1,4.1,12
752,245520,240024,4.5,2011,2,S,6.8,6.8,6.8,20
752,245561,240024,4.5,2011,2,S,5.1,5.1,5.1,20
752,245335,240024,4.5,2011,2,S,5,5,5,30
752,245516,240024,4.5,2011,2,S,6.8,6.8,6.8,30
752,246343,240024,4.5,2011,2,S,6.5,6.5,6.5,60
752,246733,240024,4.5,2011,2,S,8.2,8.2,8.2,60
752,246156,240014,6,2011,2,N,4.7,4.7,4.7,20
752,246312,240014,6,2011,2,S,7.7,7.7,7.7,20
754,249906,240014,6,2011,2,S,6.5,6.5,6.5,20
752,245619,240024,4.5,2011,2,S,8.5,8.5,8.5,20
754,246030,240024,4.5,2011,2,N,3.6,3.6,3.6,20
752,244596,240024,4.5,2011,2,S,5.6,5.6,5.6,60
752,245776,240014,6,2011,2,S,7.3,7.3,7.3,40
752,247069,240023,6,2011,2,N,2.3,2.3,2.3,80
754,244359,240014,6,2011,2,S,5.2,5.2,5.2,20
752,245370,240014,6,2011,2,S,5.1,5.1,5.1,20
752,260666,240023,6,2012,2,S,7.2,7.2,7.2,40
752,259188,240021,6,2012,2,S,5.2,5.2,5.2,50
752,259607,240021,6,2012,2,S,6.2,6.2,6.2,50
752,259924,240021,6,2012,2,S,5.9,5.9,5.9,50
752,259981,240021,6,2012,2,S,6.4,6.4,6.4,50
752,245359,240021,6,2011,2,S,5,5,5,60
752,245601,240021,6,2011,2,S,5.9,5.9,5.9,60
752,261782,240024,4.5,2012,2,S,8.3,8.3,8.3,10
752,244653,240021,6,2011,2,S,6.6,6.6,6.6,30
752,245443,240021,6,2011,2,S,6.6,6.6,6.6,50
752,245607,240021,6,2011,2,S,6.3,6.3,6.3,50
752,246091,240021,6,2011,2,S,7,7,7,50
752,246465,240021,6,2011,2,S,5.4,5.4,5.4,50
752,243436,240021,6,2011,2,S,7,7,7,60
752,244077,240021,6,2011,2,S,5.6,5.6,5.6,60
752,244119,240021,6,2011,2,S,6.6,6.6,6.6,60
752,262670,240015,6,2012,1,S,6.2,6.2,6.2,
752,245509,240023,6,2012,2,S,4,4,5,40
752,246813,240023,6,2012,2,S,7.3,7.3,7.3,40
752,278848,240012,6,2013,1,S,5.6,5.6,5.6,
752,259341,240023,6,2012,2,S,7.2,7.2,7.2,40
752,260099,240023,6,2012,2,S,8.3,8.3,8.3,40
752,244758,240024,4.5,2012,2,N,4,4.5,4.5,40
752,259341,240024,4.5,2012,2,S,7.6,7.6,7.6,40
752,260033,240024,4.5,2012,2,S,6.6,6.6,6.6,40
752,260533,240024,4.5,2012,2,S,6.6,6.6,6.6,40
752,246391,240024,4.5,2011,2,S,5,5,5,80
753,244527,240224,4.5,2011,2,S,5.8,5.8,5.8,70
753,244630,240224,4.5,2011,2,N,4,4,4,70
753,245657,240224,4.5,2011,2,S,5.6,5.6,5.6,70
752,244377,240021,6,2011,2,S,7.5,7.5,7.5,50
752,244753,240021,6,2011,2,S,5.9,5.9,5.9,50
752,245209,240021,6,2011,2,S,8.1,8.1,8.1,50
752,245344,240021,6,2011,2,S,8,8,8,50
752,262660,240024,4.5,2012,1,S,6.5,6.5,6.5,
752,262664,240015,6,2012,1,S,6.9,6.9,6.9,
752,262667,240014,6,2012,1,S,5.5,5.5,5.5,
752,262667,240021,6,2012,1,S,5.4,5.4,5,
754,264219,240013,6,2012,2,S,5.4,5.4,5.4,30
754,264733,240013,6,2012,2,S,4.6,4.6,5,30
752,259914,240023,6,2012,2,S,5.8,5.8,5.8,30
752,260095,240024,4.5,2012,2,S,6.6,6.6,6.6,20
752,260299,240024,4.5,2012,2,S,8.6,8.6,8.6,20
752,260950,240024,4.5,2012,2,S,6.3,6.3,6.3,20
752,261112,240024,4.5,2012,2,S,6,6,6,20
752,261591,240024,4.5,2012,2,N,3.6,3.6,3.6,20
752,261734,240024,4.5,2012,2,S,6.1,6.1,6.1,20
752,263340,240024,4.5,2012,2,S,6.9,6.9,6.9,20
752,275627,240011,6,2013,1,S,6.6,6.6,6.6,CONV
753,244446,240224,4.5,2011,2,S,5.5,5.5,5.5,30
753,244954,240224,4.5,2011,2,N,4,4,4,30
753,245327,240224,4.5,2011,2,S,5.5,5.5,5.5,30
753,246159,240224,4.5,2011,2,N,4,4,4,30
752,248547,240021,6,2011,2,N,0,0,0,80
752,248927,240021,6,2011,2,S,5.1,5.1,5.1,80
752,250393,240021,6,2011,2,N,0,0,0,80
752,243136,240013,6,2011,2,S,5.2,5.2,5.2,10
752,243551,240013,6,2011,2,S,5.5,5.5,5.5,10
752,244117,240013,6,2011,2,N,4.6,4.6,4.6,10
752,245181,240013,6,2011,2,S,5.4,5.4,5.4,10
753,259207,240013,6,2012,2,N,4.7,4.7,4.7,30
753,260981,240013,6,2012,2,N,0.9,4,4,30
753,260005,240023,6,2012,2,S,5.8,5.8,5.8,30
752,261150,240023,6,2012,2,N,4.7,4.7,4.7,30
753,263284,240023,6,2012,2,N,4.4,4.4,4.4,30
753,264829,240023,6,2012,2,S,6.7,6.7,6.7,30
752,258173,240023,6,2012,2,N,2.2,2.2,2.2,60
752,264997,240024,4.5,2012,2,S,7.8,7.8,7.8,10
752,258605,240024,4.5,2012,2,S,5.7,5.7,5.7,20
752,258626,240024,4.5,2012,2,N,3.2,3.2,3.2,20
752,244012,240021,6,2011,2,S,7.7,7.7,7.7,80
752,246818,240021,6,2011,2,N,3.8,3.8,3.8,80
752,245843,240013,6,2011,2,S,5.5,5.5,5.5,10
752,261841,240013,6,2012,2,S,4.6,4.6,5,20
754,263317,240013,6,2012,2,N,1,1,1,20
752,227289,240021,6,2011,2,S,7.2,7.2,7.2,80
752,244002,240021,6,2011,2,S,7.2,7.2,7.2,80
752,248547,240013,6,2012,2,S,0,4.6,5,30
753,258525,240013,6,2012,2,S,5,5,5,30
752,258748,240014,6,2012,2,S,5.5,5.5,5.5,20
752,261267,240023,6,2012,2,S,7.7,7.7,7.7,40
752,261475,240023,6,2012,2,S,7.6,7.6,7.6,40
754,264293,240023,6,2012,2,S,6.4,6.4,6.4,40
752,260700,240023,6,2012,2,S,5.4,5.4,5.4,50
752,261146,240023,6,2012,2,S,6.5,6.5,6.5,50
752,261800,240023,6,2012,2,S,7,7,7,50
752,262923,240023,6,2012,2,S,6.4,6.4,6.4,50
753,245657,240023,6,2011,2,S,7.2,7.2,7.2,30
